date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1398/11/28,0,4000,0,2847
1398/11/28,0,4000,0,3065
1398/11/28,0,4200,0,2847
1398/11/28,0,4272,0,12467
1398/11/28,0,4832,0,2847
1398/11/28,0,500,0,2847
1398/11/28,0,5000,0,3060
1398/11/28,0,5491,0,2847
1398/11/28,0,5745,0,2847
1398/11/28,0,6000,0,2847
1398/11/28,0,660,0,3065
1398/11/28,0,6881,0,3060
1398/11/28,0,8000,0,3065
1398/11/28,0,88119,0,3059
1398/11/28,0,980,0,2847
1398/11/28,106,0,10318,0
1398/11/28,16,0,68100,0
1398/11/28,1757,0,623,0
1398/11/28,4314,0,69200,0
1398/11/28,51,0,21087,0
1398/11/28,92,0,11825,0
1398/11/29,0,166,0,6651
1398/11/29,0,27,0,40154
1398/11/29,0,324,0,3424
1398/11/29,0,38,0,43581
1398/11/29,0,47,0,23152
1398/11/29,0,50,0,26379
1398/11/29,0,51,0,21493
1398/11/29,0,63,0,17499
1398/11/29,102,0,10650,0
1398/11/29,1192,0,17000,0
1398/11/29,15,0,70414,0
1398/11/29,1500,0,697,0
1398/11/29,1729,0,633,0
1398/11/29,2050,0,17000,0
1398/11/29,208,0,5260,0
1398/11/29,216,0,5062,0
1398/11/29,2965,0,17000,0
1398/11/29,380,0,2878,0
1398/11/29,391,0,2794,0
1398/11/29,415,0,17000,0
1398/11/29,5000,0,17000,0
1398/11/29,70,0,697,0
1398/11/30,67,0,17000,0
1398/12/04,0,100,0,11790
1398/12/04,0,100,0,11790
1398/12/04,0,1000,0,11695
1398/12/04,0,1000,0,11695
1398/12/04,0,135,0,11670
1398/12/04,0,1700,0,11668
1398/12/04,0,171,0,11670
1398/12/04,0,180,0,11790
1398/12/04,0,181,0,11695
1398/12/04,0,18300,0,624
1398/12/04,0,1838,0,11790
1398/12/04,0,2000,0,620
1398/12/04,0,2046,0,620
1398/12/04,0,2046,0,620
1398/12/04,0,21679,0,620
1398/12/04,0,2217,0,11670
1398/12/04,0,233,0,11670
1398/12/04,0,23679,0,620
1398/12/04,0,23679,0,620
1398/12/04,0,25056,0,2910
1398/12/04,0,25070,0,2948
1398/12/04,0,2547,0,11790
1398/12/04,0,26321,0,620
1398/12/04,0,28039,0,2909
1398/12/04,0,29445,0,613
1398/12/04,0,2974,0,11790
1398/12/04,0,2982,0,6633
1398/12/04,0,30000,0,613
1398/12/04,0,30071,0,2914
1398/12/04,0,3200,0,2910
1398/12/04,0,345,0,11790
1398/12/04,0,34657,0,613
1398/12/04,0,3506,0,11670
1398/12/04,0,35212,0,613
1398/12/04,0,3776,0,11790
1398/12/04,0,3994,0,11670
1398/12/04,0,400,0,11790
1398/12/04,0,4139,0,11670
1398/12/04,0,4302,0,11668
1398/12/04,0,43518,0,624
1398/12/04,0,43518,0,624
1398/12/04,0,4356,0,11790
1398/12/04,0,447,0,11670
1398/12/04,0,4500,0,11695
1398/12/04,0,4500,0,6633
1398/12/04,0,454,0,2910
1398/12/04,0,500,0,11670
1398/12/04,0,500,0,11670
1398/12/04,0,5000,0,2948
1398/12/04,0,50000,0,620
1398/12/04,0,5212,0,613
1398/12/04,0,55788,0,613
1398/12/04,0,56482,0,624
1398/12/04,0,5978,0,11670
1398/12/04,0,64788,0,613
1398/12/04,0,65343,0,613
1398/12/04,0,684,0,2910
1398/12/04,0,76321,0,620
1398/12/04,0,7733,0,6530
1398/12/04,0,800,0,11790
1398/12/04,0,9000,0,615
1398/12/04,0,97954,0,620
1398/12/04,0,985,0,11790
1398/12/05,0,1567,0,11950
1398/12/05,0,4644,0,11950
1398/12/05,0,4694,0,11950
1398/12/05,0,9796,0,11950
1398/12/05,13035,0,3777,0
1398/12/05,1400,0,82809,0
1398/12/05,15788,0,11015,0
1398/12/05,16017,0,3777,0
1398/12/05,1618,0,72950,0
1398/12/05,2284,0,11015,0
1398/12/05,245,0,62350,0
1398/12/05,24983,0,3777,0
1398/12/05,25017,0,3777,0
1398/12/05,29052,0,3777,0
1398/12/05,2943,0,62350,0
1398/12/05,35548,0,5590,0
1398/12/05,413,0,82806,0
1398/12/05,42004,0,3777,0
1398/12/05,428,0,72950,0
1398/12/05,587,0,82809,0
1398/12/05,7996,0,3777,0
1398/12/06,11554,0,11300,0
1398/12/06,5000,0,11300,0
1398/12/06,9634,0,11270,0
1398/12/07,0,1103,0,17438
1398/12/07,0,3922,0,25600
1398/12/07,0,4680,0,17438
1398/12/07,23516,0,3390,0
1398/12/07,2491,0,727,0
1398/12/07,34422,0,727,0
1398/12/07,34422,0,727,0
1398/12/07,5420,0,36700,0
1398/12/07,5759,0,3390,0
1398/12/07,58196,0,3415,0
1398/12/07,65578,0,727,0
1398/12/07,8124,0,36755,0
1398/12/11,0,100,0,17790
1398/12/11,0,100,0,17807
1398/12/11,0,100,0,23066
1398/12/11,0,1000,0,18823
1398/12/11,0,1000,0,3540
1398/12/11,0,1063,0,17790
1398/12/11,0,11175,0,702
1398/12/11,0,11385,0,673
1398/12/11,0,1175,0,702
1398/12/11,0,118,0,17805
1398/12/11,0,1200,0,18821
1398/12/11,0,1319,0,25118
1398/12/11,0,1337,0,17790
1398/12/11,0,13538,0,18831
1398/12/11,0,1496,0,672
1398/12/11,0,1500,0,677
1398/12/11,0,15360,0,698
1398/12/11,0,16237,0,672
1398/12/11,0,16486,0,677
1398/12/11,0,16947,0,700
1398/12/11,0,1700,0,17807
1398/12/11,0,18597,0,3540
1398/12/11,0,1861,0,18824
1398/12/11,0,18825,0,702
1398/12/11,0,190,0,17807
1398/12/11,0,1908,0,677
1398/12/11,0,19333,0,677
1398/12/11,0,19591,0,3540
1398/12/11,0,19591,0,3540
1398/12/11,0,19591,0,3540
1398/12/11,0,19591,0,3540
1398/12/11,0,19597,0,3540
1398/12/11,0,19597,0,3540
1398/12/11,0,1968,0,23066
1398/12/11,0,200,0,17791
1398/12/11,0,200,0,17807
1398/12/11,0,2000,0,17790
1398/12/11,0,2000,0,17790
1398/12/11,0,2000,0,17805
1398/12/11,0,2000,0,17807
1398/12/11,0,2110,0,17805
1398/12/11,0,21175,0,702
1398/12/11,0,223,0,17790
1398/12/11,0,248,0,17800
1398/12/11,0,2500,0,18823
1398/12/11,0,25000,0,700
1398/12/11,0,25000,0,700
1398/12/11,0,2850,0,17807
1398/12/11,0,2869,0,25120
1398/12/11,0,28825,0,702
1398/12/11,0,2954,0,17807
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30000,0,702
1398/12/11,0,30403,0,3540
1398/12/11,0,30403,0,3540
1398/12/11,0,30409,0,3540
1398/12/11,0,30409,0,3540
1398/12/11,0,30409,0,3540
1398/12/11,0,3274,0,17800
1398/12/11,0,33053,0,700
1398/12/11,0,35059,0,674
1398/12/11,0,35272,0,698
1398/12/11,0,395,0,17805
1398/12/11,0,400,0,17790
1398/12/11,0,4000,0,23066
1398/12/11,0,4080,0,17807
1398/12/11,0,41054,0,700
1398/12/11,0,4139,0,18823
1398/12/11,0,4187,0,17805
1398/12/11,0,430,0,23066
1398/12/11,0,4685,0,17807
1398/12/11,0,47970,0,674
1398/12/11,0,500,0,18823
1398/12/11,0,500,0,23066
1398/12/11,0,500,0,23066
1398/12/11,0,5000,0,23349
1398/12/11,0,5378,0,23066
1398/12/11,0,560,0,17800
1398/12/11,0,58946,0,700
1398/12/11,0,65,0,18821
1398/12/11,0,702,0,23066
1398/12/11,0,78759,0,677
1398/12/11,0,800,0,17800
1398/12/11,0,800,0,23066
1398/12/11,0,82014,0,677
1398/12/11,0,82267,0,672
1398/12/11,0,8735,0,18820
1398/12/11,0,8825,0,702
1398/12/11,0,88615,0,673
1398/12/11,0,958,0,18831
1398/12/11,1243,0,3600,0
1398/12/11,31617,0,3600,0
1398/12/11,48757,0,3600,0
1398/12/13,1096,0,24250,0
1398/12/13,3008,0,24250,0
1398/12/13,4400,0,19907,0
1398/12/13,4999,0,20075,0
1398/12/13,600,0,19915,0
1398/12/14,0,1000,0,3239
1398/12/14,0,129,0,23450
1398/12/14,0,1688,0,3239
1398/12/14,0,18433,0,750
1398/12/14,0,200,0,23450
1398/12/14,0,2000,0,3239
1398/12/14,0,2000,0,3239
1398/12/14,0,22487,0,3275
1398/12/14,0,26433,0,750
1398/12/14,0,31847,0,744
1398/12/14,0,35901,0,743
1398/12/14,0,4658,0,3239
1398/12/14,0,4674,0,3239
1398/12/14,0,480,0,3239
1398/12/14,0,50,0,23450
1398/12/14,0,6700,0,3239
1398/12/14,0,68153,0,744
1398/12/14,0,6983,0,3239
1398/12/14,0,73567,0,750
1398/12/14,0,800,0,3239
1398/12/14,0,8000,0,750
1398/12/14,0,8200,0,750
1398/12/14,0,8345,0,3275
1398/12/14,1130,0,42000,0
1398/12/14,12462,0,7316,0
1398/12/14,1261,0,42000,0
1398/12/14,1388,0,13411,0
1398/12/14,1419,0,13720,0
1398/12/14,1500,0,13411,0
1398/12/14,1500,0,13411,0
1398/12/14,2000,0,13720,0
1398/12/14,21,0,19900,0
1398/12/14,2221,0,44802,0
1398/12/14,2294,0,43762,0
1398/12/14,28353,0,7316,0
1398/12/14,3000,0,13411,0
1398/12/14,3254,0,13720,0
1398/12/14,34,0,13411,0
1398/12/14,421,0,3400,0
1398/12/14,500,0,13720,0
1398/12/14,7266,0,13700,0
1398/12/14,82,0,13720,0
1398/12/17,0,4125,0,38945
1398/12/17,0,995,0,38945
1398/12/17,10,0,77798,0
1398/12/17,100,0,7400,0
1398/12/17,100,0,77680,0
1398/12/17,100,0,78000,0
1398/12/17,1074,0,56103,0
1398/12/17,109,0,15212,0
1398/12/17,120,0,78000,0
1398/12/17,1223,0,77670,0
1398/12/17,12403,0,16000,0
1398/12/17,12761,0,15600,0
1398/12/17,12977,0,15211,0
1398/12/17,1338,0,4380,0
1398/12/17,13382,0,7400,0
1398/12/17,13572,0,7472,0
1398/12/17,137,0,78000,0
1398/12/17,1732,0,57467,0
1398/12/17,1758,0,7400,0
1398/12/17,1884,0,15600,0
1398/12/17,200,0,77690,0
1398/12/17,200,0,78000,0
1398/12/17,21036,0,3833,0
1398/12/17,23,0,78000,0
1398/12/17,2369,0,42002,0
1398/12/17,2387,0,87460,0
1398/12/17,2413,0,7472,0
1398/12/17,296,0,77680,0
1398/12/17,30,0,78000,0
1398/12/17,30900,0,3833,0
1398/12/17,3169,0,15510,0
1398/12/17,3258,0,15500,0
1398/12/17,3464,0,57466,0
1398/12/17,39,0,56051,0
1398/12/17,39,0,56051,0
1398/12/17,3983,0,24990,0
1398/12/17,3997,0,24990,0
1398/12/17,4054,0,24552,0
1398/12/17,4496,0,15600,0
1398/12/17,50,0,78000,0
1398/12/17,58,0,77670,0
1398/12/17,622,0,56103,0
1398/12/17,6500,0,15311,0
1398/12/17,6570,0,15251,0
1398/12/17,7,0,77699,0
1398/12/17,795,0,87550,0
1398/12/17,8,0,77690,0
1398/12/17,900,0,7400,0
1398/12/17,99,0,15500,0
1398/12/21,201,0,13120,0
1398/12/27,0,1000,0,28133
1398/12/27,0,1063,0,28232
1398/12/27,0,145,0,28430
1398/12/27,0,1590,0,28430
1398/12/27,0,1796,0,28100
1398/12/27,0,2000,0,28250
1398/12/27,0,248,0,28035
1398/12/27,0,252,0,28035
1398/12/27,0,338,0,28131
1398/12/27,0,352,0,28110
1398/12/27,0,366,0,28100
1398/12/27,0,40,0,28430
1398/12/27,0,735,0,28130
1398/12/27,0,76,0,28132
1398/12/27,0,900,0,28100
1398/12/28,0,1078,0,34178
1398/12/28,0,109,0,33973
1398/12/28,0,113,0,34178
1398/12/28,0,138,0,34100
1398/12/28,0,147,0,34178
1398/12/28,0,1650,0,33973
1398/12/28,0,1862,0,34100
1398/12/28,0,2000,0,28789
1398/12/28,0,2000,0,28789
1398/12/28,0,2000,0,28880
1398/12/28,0,2000,0,28950
1398/12/28,0,2000,0,28999
1398/12/28,0,2000,0,33910
1398/12/28,0,239,0,33973
1398/12/28,0,426,0,33973
1398/12/28,0,580,0,34178
1398/12/28,0,82,0,34178
1399/01/05,0,100,0,74902
1399/01/05,0,100,0,74903
1399/01/05,0,141,0,74903
1399/01/05,0,164,0,74902
1399/01/05,0,168,0,76120
1399/01/05,0,20,0,74999
1399/01/05,0,20,0,76100
1399/01/05,0,212,0,74999
1399/01/05,0,26,0,74999
1399/01/05,0,274,0,76120
1399/01/05,0,295,0,75999
1399/01/05,0,3182,0,70509
1399/01/05,0,376,0,74999
1399/01/05,0,40,0,76120
1399/01/05,0,50,0,76120
1399/01/05,0,53,0,75620
1399/01/05,0,59,0,76100
1399/01/05,0,712,0,74999
1399/01/05,0,830,0,74902
1399/01/05,0,968,0,76120
1399/01/05,11503,0,732,0
1399/01/05,1642,0,60603,0
1399/01/05,1678,0,59300,0
1399/01/05,22000,0,742,0
1399/01/05,30659,0,729,0
1399/01/05,30659,0,729,0
1399/01/05,320,0,60378,0
1399/01/05,34145,0,742,0
1399/01/05,34508,0,740,0
1399/01/05,35019,0,740,0
1399/01/05,35978,0,732,0
1399/01/05,38497,0,732,0
1399/01/05,50000,0,732,0
1399/01/05,557,0,60378,0
1399/01/05,5878,0,732,0
1399/01/05,60721,0,742,0
1399/01/05,64981,0,740,0
1399/01/05,69341,0,729,0
1399/01/05,7479,0,742,0
1399/01/05,800,0,742,0
1399/01/05,836,0,60378,0
1399/01/05,9000,0,742,0
1399/01/06,0,193,0,20710
1399/01/06,0,2573,0,20800
1399/01/06,0,2757,0,20710
1399/01/06,0,427,0,20800
1399/01/06,0,50,0,20710
1399/01/06,10556,0,15085,0
1399/01/06,13196,0,15085,0
1399/01/06,200,0,15085,0
1399/01/06,4245,0,15085,0
1399/01/06,4294,0,15085,0
1399/01/06,500,0,15085,0
1399/01/09,0,100,0,59500
1399/01/09,0,1664,0,59589
1399/01/09,0,167,0,59500
1399/01/09,0,1697,0,59500
1399/01/09,0,17,0,59500
1399/01/09,0,18,0,60290
1399/01/09,0,20,0,60290
1399/01/09,0,20,0,60290
1399/01/09,0,21,0,60290
1399/01/09,0,240,0,60290
1399/01/09,0,260,0,60290
1399/01/09,0,270,0,60290
1399/01/09,0,30,0,60290
1399/01/09,0,30,0,60290
1399/01/09,0,33,0,59500
1399/01/09,0,336,0,60290
1399/01/09,0,351,0,60290
1399/01/09,0,375,0,59500
1399/01/09,0,400,0,60290
1399/01/09,0,50,0,59500
1399/01/09,0,50,0,59500
1399/01/09,0,50,0,60290
1399/01/09,0,55,0,59500
1399/01/09,0,79,0,60940
1399/01/09,0,850,0,59500
1399/01/11,0,1300,0,834
1399/01/11,0,3000,0,825
1399/01/11,0,30001,0,829
1399/01/11,0,35000,0,825
1399/01/11,0,3810,0,825
1399/01/11,0,40457,0,824
1399/01/11,0,42184,0,824
1399/01/11,0,44132,0,834
1399/01/11,0,47191,0,824
1399/01/11,0,4734,0,875
1399/01/11,0,49551,0,828
1399/01/11,0,50101,0,825
1399/01/11,0,50449,0,828
1399/01/11,0,54568,0,834
1399/01/11,0,5523,0,875
1399/01/11,0,57816,0,824
1399/01/11,0,6100,0,824
1399/01/11,0,6252,0,824
1399/01/11,0,69999,0,829
1399/01/11,0,8089,0,825
1399/01/11,0,85030,0,875
1399/01/11,0,9447,0,875
1399/01/11,1183,0,4848,0
1399/01/11,12574,0,4730,0
1399/01/11,1443,0,21180,0
1399/01/11,15158,0,4740,0
1399/01/11,1587,0,21167,0
1399/01/11,2050,0,21160,0
1399/01/11,20574,0,4745,0
1399/01/11,2126,0,4702,0
1399/01/11,2178,0,4751,0
1399/01/11,2250,0,4730,0
1399/01/11,230,0,4848,0
1399/01/11,2466,0,21180,0
1399/01/11,2606,0,4848,0
1399/01/11,2656,0,21155,0
1399/01/11,3115,0,21167,0
1399/01/11,403,0,4745,0
1399/01/11,4619,0,4848,0
1399/01/11,4728,0,21183,0
1399/01/11,479,0,4848,0
1399/01/11,5803,0,4751,0
1399/01/11,5841,0,4740,0
1399/01/11,6219,0,4730,0
1399/01/11,768,0,4751,0
1399/01/11,830,0,21180,0
1399/01/11,9369,0,4848,0
1399/01/16,0,100,0,63999
1399/01/16,0,100,0,63999
1399/01/16,0,100,0,65737
1399/01/16,0,1086,0,65550
1399/01/16,0,1255,0,65980
1399/01/16,0,130,0,64971
1399/01/16,0,1529,0,65900
1399/01/16,0,1532,0,65900
1399/01/16,0,1548,0,65199
1399/01/16,0,161,0,64000
1399/01/16,0,198,0,65550
1399/01/16,0,200,0,64000
1399/01/16,0,236,0,65750
1399/01/16,0,244,0,64000
1399/01/16,0,256,0,65550
1399/01/16,0,269,0,64971
1399/01/16,0,30,0,64971
1399/01/16,0,30,0,65737
1399/01/16,0,326,0,64971
1399/01/16,0,429,0,63999
1399/01/16,0,440,0,65750
1399/01/16,0,460,0,64000
1399/01/16,0,486,0,66200
1399/01/16,0,500,0,64000
1399/01/16,0,518,0,65737
1399/01/16,0,580,0,66300
1399/01/16,0,70,0,65980
1399/01/16,0,705,0,64971
1399/01/16,0,859,0,65750
1399/01/16,0,888,0,65737
1399/01/16,0,938,0,63999
1399/01/16,0,94,0,64971
1399/01/16,12320,0,13900,0
1399/01/16,15541,0,9608,0
1399/01/16,595,0,13900,0
1399/01/16,726,0,13900,0
1399/01/16,784,0,13900,0
1399/01/17,1510,0,65900,0
1399/01/17,1526,0,65226,0
1399/01/17,1550,0,64200,0
1399/01/17,2988,0,66603,0
1399/01/18,0,10000,0,3053
1399/01/18,0,5000,0,3053
1399/01/18,0,8741,0,3053
1399/01/18,0,9149,0,3053
1399/01/19,0,100,0,21140
1399/01/19,0,100,0,21140
1399/01/19,0,1000,0,21140
1399/01/19,0,1351,0,74700
1399/01/19,0,1364,0,74000
1399/01/19,0,1369,0,16129
1399/01/19,0,1727,0,76000
1399/01/19,0,190,0,21140
1399/01/19,0,200,0,21150
1399/01/19,0,2228,0,21140
1399/01/19,0,2279,0,16424
1399/01/19,0,232,0,16424
1399/01/19,0,2335,0,16120
1399/01/19,0,240,0,21140
1399/01/19,0,2433,0,41500
1399/01/19,0,2469,0,40899
1399/01/19,0,2676,0,16424
1399/01/19,0,2821,0,21150
1399/01/19,0,3928,0,16120
1399/01/19,0,419,0,21150
1399/01/19,0,4700,0,21143
1399/01/19,0,4771,0,21150
1399/01/19,0,4775,0,21146
1399/01/19,0,48,0,21140
1399/01/19,0,6137,0,16129
1399/01/19,0,62,0,21150
1399/01/19,0,6250,0,16140
1399/01/19,0,6256,0,16140
1399/01/19,0,70,0,21140
1399/01/19,0,76,0,21140
1399/01/19,0,800,0,21140
1399/01/19,0,932,0,16424
1399/01/20,0,1071,0,72601
1399/01/20,0,1319,0,76000
1399/01/20,0,1456,0,41680
1399/01/20,0,217,0,72601
1399/01/20,0,22000,0,13808
1399/01/20,0,2357,0,42840
1399/01/20,0,274,0,72650
1399/01/20,0,560,0,41680
1399/01/20,0,717,0,24689
1399/01/20,0,898,0,72650
1399/01/20,1070,0,63498,0
1399/01/20,129,0,63001,0
1399/01/20,1450,0,63001,0
1399/01/20,1573,0,63301,0
1399/01/20,1586,0,62740,0
1399/01/20,1586,0,63000,0
1399/01/20,1767,0,39599,0
1399/01/20,200,0,39900,0
1399/01/20,200,0,40100,0
1399/01/20,2214,0,39998,0
1399/01/20,2465,0,40364,0
1399/01/20,300,0,29998,0
1399/01/20,3122,0,18865,0
1399/01/20,3317,0,29999,0
1399/01/20,3317,0,29999,0
1399/01/20,3351,0,29999,0
1399/01/20,37,0,40100,0
1399/01/20,505,0,63426,0
1399/01/20,5276,0,18865,0
1399/01/20,5287,0,18825,0
1399/01/20,6335,0,29999,0
1399/01/20,652,0,18816,0
1399/01/20,70,0,18864,0
1399/01/20,700,0,18864,0
1399/01/20,7100,0,14018,0
1399/01/20,746,0,39599,0
1399/01/20,750,0,18816,0
1399/01/20,812,0,12000,0
1399/01/20,974,0,40800,0
1399/01/20,99,0,39900,0
1399/01/23,0,1000,0,16491
1399/01/23,0,1000,0,16491
1399/01/23,0,1000,0,16491
1399/01/23,0,1000,0,16491
1399/01/23,0,1000,0,5781
1399/01/23,0,1000,0,5781
1399/01/23,0,1000,0,5797
1399/01/23,0,10000,0,5795
1399/01/23,0,10000,0,5797
1399/01/23,0,11106,0,5781
1399/01/23,0,14868,0,5822
1399/01/23,0,1500,0,5781
1399/01/23,0,1500,0,5798
1399/01/23,0,1621,0,5797
1399/01/23,0,2000,0,5781
1399/01/23,0,2267,0,5795
1399/01/23,0,2508,0,5811
1399/01/23,0,297,0,5797
1399/01/23,0,3000,0,5798
1399/01/23,0,3156,0,5822
1399/01/23,0,409,0,16491
1399/01/23,0,5157,0,5795
1399/01/23,0,5317,0,24750
1399/01/23,0,6000,0,5822
1399/01/23,0,692,0,16491
1399/01/23,0,8187,0,5822
1399/01/23,0,860,0,5781
1399/01/23,0,89,0,16491
1399/01/23,0,911,0,16491
1399/01/23,1000,0,3200,0
1399/01/23,1112,0,3200,0
1399/01/23,1202,0,13998,0
1399/01/23,14824,0,6715,0
1399/01/23,14824,0,6715,0
1399/01/23,1749,0,38205,0
1399/01/23,1809,0,56300,0
1399/01/23,1811,0,14287,0
1399/01/23,1959,0,13999,0
1399/01/23,2025,0,14287,0
1399/01/23,21886,0,3240,0
1399/01/23,22236,0,6715,0
1399/01/23,22236,0,6715,0
1399/01/23,227,0,3200,0
1399/01/23,25657,0,3184,0
1399/01/23,287,0,38205,0
1399/01/23,3280,0,3200,0
1399/01/23,3327,0,3200,0
1399/01/23,345,0,3200,0
1399/01/23,3542,0,13998,0
1399/01/23,4000,0,14202,0
1399/01/23,4000,0,3200,0
1399/01/23,427,0,14202,0
1399/01/23,5000,0,3200,0
1399/01/23,5000,0,3200,0
1399/01/23,509,0,13990,0
1399/01/23,5607,0,3184,0
1399/01/23,569,0,38205,0
1399/01/23,573,0,14202,0
1399/01/23,7817,0,3200,0
1399/01/23,8933,0,3239,0
1399/01/24,0,3028,0,27610
1399/01/24,0,629,0,27610
1399/01/24,10000,0,6981,0
1399/01/24,14198,0,3252,0
1399/01/24,14259,0,6981,0
1399/01/24,14422,0,6978,0
1399/01/24,16422,0,3252,0
1399/01/24,250,0,6981,0
1399/01/24,30349,0,3280,0
1399/01/24,3103,0,6981,0
1399/01/24,906,0,6981,0
1399/01/25,0,1000,0,6030
1399/01/25,0,1000,0,9115
1399/01/25,0,12426,0,7308
1399/01/25,0,13700,0,6030
1399/01/25,0,16553,0,6100
1399/01/25,0,2000,0,6030
1399/01/25,0,3000,0,9115
1399/01/25,0,3351,0,9073
1399/01/25,0,45,0,6030
1399/01/25,0,5000,0,9115
1399/01/25,0,550,0,9115
1399/01/25,0,550,0,9115
1399/01/25,0,5539,0,9115
1399/01/25,0,574,0,7308
1399/01/25,0,817,0,7308
1399/01/25,0,842,0,9074
1399/01/25,108,0,77095,0
1399/01/25,1314,0,75710,0
1399/01/25,167,0,76700,0
1399/01/25,189,0,76700,0
1399/01/25,252,0,76700,0
1399/01/25,392,0,76002,0
1399/01/25,689,0,76700,0
1399/01/25,811,0,76002,0
1399/01/26,1000,0,78200,0
1399/01/26,1276,0,78000,0
1399/01/26,128,0,139814,0
1399/01/26,128,0,78200,0
1399/01/26,148,0,78200,0
1399/01/26,177,0,139814,0
1399/01/26,200,0,139814,0
1399/01/26,50,0,139813,0
1399/01/26,50,0,139814,0
1399/01/26,60,0,139814,0
1399/01/26,631,0,138000,0
1399/01/26,661,0,139813,0
1399/01/26,711,0,139814,0
1399/01/26,726,0,138299,0
1399/01/26,90,0,137999,0
1399/01/26,96,0,139814,0
1399/01/27,0,30649,0,2976
1399/01/27,0,3280,0,2976
1399/01/27,0,33884,0,2980
1399/01/27,3636,0,8600,0
1399/01/31,149,0,8780,0
1399/01/31,27515,0,7235,0
1399/01/31,4200,0,8780,0
1399/01/31,6987,0,8780,0
1399/02/01,0,3412,0,29592
1399/02/01,10556,0,9429,0
1399/02/02,0,100,0,83700
1399/02/02,0,1000,0,37200
1399/02/02,0,1024,0,13028
1399/02/02,0,103,0,37189
1399/02/02,0,1060,0,13203
1399/02/02,0,1101,0,13150
1399/02/02,0,1106,0,13498
1399/02/02,0,12018,0,3044
1399/02/02,0,12967,0,3045
1399/02/02,0,135,0,84000
1399/02/02,0,13653,0,3044
1399/02/02,0,1480,0,36871
1399/02/02,0,16346,0,3045
1399/02/02,0,1714,0,37200
1399/02/02,0,196,0,83700
1399/02/02,0,200,0,83901
1399/02/02,0,2000,0,13150
1399/02/02,0,2305,0,37241
1399/02/02,0,233,0,84000
1399/02/02,0,2500,0,3044
1399/02/02,0,260,0,83700
1399/02/02,0,2612,0,37189
1399/02/02,0,267,0,155800
1399/02/02,0,2701,0,13028
1399/02/02,0,2711,0,37239
1399/02/02,0,2721,0,37097
1399/02/02,0,2962,0,13203
1399/02/02,0,300,0,36871
1399/02/02,0,322,0,155800
1399/02/02,0,3250,0,3045
1399/02/02,0,3565,0,13006
1399/02/02,0,3625,0,13203
1399/02/02,0,3856,0,13150
1399/02/02,0,406,0,37241
1399/02/02,0,447,0,83700
1399/02/02,0,450,0,13045
1399/02/02,0,50,0,155800
1399/02/02,0,5000,0,3044
1399/02/02,0,5651,0,13498
1399/02/02,0,597,0,3045
1399/02/02,0,631,0,159997
1399/02/02,0,721,0,13150
1399/02/02,0,7751,0,13027
1399/02/02,0,833,0,84000
1399/02/02,0,958,0,36871
1399/02/02,10000,0,6950,0
1399/02/02,1215,0,6979,0
1399/02/02,12758,0,6981,0
1399/02/02,13331,0,6981,0
1399/02/02,1387,0,6262,0
1399/02/02,1412,0,6262,0
1399/02/02,1500,0,6981,0
1399/02/02,15895,0,6262,0
1399/02/02,25522,0,11700,0
1399/02/02,3573,0,6979,0
1399/02/02,40,0,6975,0
1399/02/02,432,0,6979,0
1399/02/02,4321,0,6950,0
1399/02/02,5145,0,6984,0
1399/02/02,5490,0,6262,0
1399/02/02,7006,0,6997,0
1399/02/02,7239,0,6997,0
1399/02/02,7606,0,6262,0
1399/02/02,8507,0,11700,0
1399/02/02,8507,0,11700,0
1399/02/02,8507,0,11700,0
1399/02/02,9002,0,6978,0
1399/02/02,9107,0,6984,0
1399/02/02,931,0,6981,0
1399/02/03,0,100,0,67000
1399/02/03,0,100,0,67500
1399/02/03,0,100,0,74000
1399/02/03,0,1000,0,89932
1399/02/03,0,1061,0,74000
1399/02/03,0,1118,0,90425
1399/02/03,0,122,0,89932
1399/02/03,0,123,0,27399
1399/02/03,0,133,0,74000
1399/02/03,0,1364,0,73991
1399/02/03,0,1364,0,74000
1399/02/03,0,137,0,64801
1399/02/03,0,1386,0,67000
1399/02/03,0,1421,0,64801
1399/02/03,0,149,0,73210
1399/02/03,0,1536,0,65985
1399/02/03,0,1558,0,64800
1399/02/03,0,15587,0,3093
1399/02/03,0,1640,0,67500
1399/02/03,0,166,0,73210
1399/02/03,0,189,0,82460
1399/02/03,0,1900,0,27399
1399/02/03,0,2,0,74000
1399/02/03,0,200,0,26999
1399/02/03,0,2000,0,3095
1399/02/03,0,2000,0,37900
1399/02/03,0,21,0,67000
1399/02/03,0,213,0,73201
1399/02/03,0,2299,0,37900
1399/02/03,0,2429,0,3094
1399/02/03,0,272,0,73004
1399/02/03,0,300,0,73210
1399/02/03,0,3072,0,27059
1399/02/03,0,3122,0,26999
1399/02/03,0,3202,0,27156
1399/02/03,0,340,0,73004
1399/02/03,0,362,0,27399
1399/02/03,0,3645,0,27135
1399/02/03,0,3648,0,27679
1399/02/03,0,368,0,26999
1399/02/03,0,395,0,81602
1399/02/03,0,423,0,83133
1399/02/03,0,446,0,81800
1399/02/03,0,486,0,72890
1399/02/03,0,489,0,81999
